PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Behnke, A; Strobel, A; Armbruster, D				Behnke, Alexander; Strobel, Anja; Armbruster, Diana			When the killing has been done: Exploring associations of personality with third-party judgment and punishment of homicides in moral dilemma scenarios	PLOS ONE																													1932-6203					JUN 30	2020	15	6							e0235253	10.1371/journal.pone.0235253							WOS:000546956600016	32603338					
J	Liu, J; Shang, SY; Pei, M; Su, YJ				Liu, Jin; Shang, Siyuan; Pei, Meng; Su, Yanjie			Influence of Two Single-Nucleotide Polymorphisms of the Oxytocin Receptor Gene (OXTR) on Empathy: the Mediation Role of a Primary Emotion, CARE	JOURNAL OF MOLECULAR NEUROSCIENCE																Su, Yanjie/E-7003-2019	Su, Yanjie/0000-0003-3508-8674												0895-8696	1559-1166															10.1007/s12031-020-01644-2		JUN 2020					WOS:000544557100001	32607757					
J	Portt, E; Person, S; Person, B; Rawana, E; Brownlee, K				Portt, Erika; Person, Staci; Person, Brandi; Rawana, Edward; Brownlee, Keith			Empathy and Positive Aspects of Adolescent Peer Relationships: a Scoping Review	JOURNAL OF CHILD AND FAMILY STUDIES																													1062-1024	1573-2843				SEP	2020	29	9					2416	2433		10.1007/s10826-020-01753-x		JUN 2020					WOS:000543297500002						
J	Ozdemir, SB; Giles, C; Ozdemir, M				Bayram Ozdemir, Sevgi; Giles, Clover; Ozdemir, Metin			Differences and Similarities between Perpetrators of Ethnic and Non-Ethnicity-Based Victimization	JOURNAL OF YOUTH AND ADOLESCENCE																	Giles, Clover/0000-0003-4211-0120												0047-2891	1573-6601				SEP	2020	49	9					1805	1820		10.1007/s10964-020-01271-5		JUN 2020					WOS:000543273100002	32588287					
J	Lyshol, JBK; Thomsen, L; Seibt, B				Blomster Lyshol, Johanna K.; Thomsen, Lotte; Seibt, Beate			Moved by Observing the Love of Others: Kama Muta Evoked Through Media Fosters Humanization of Out-Groups	FRONTIERS IN PSYCHOLOGY																													1664-1078					JUN 24	2020	11								1240	10.3389/fpsyg.2020.01240							WOS:000549101100001	32670144					
J	Pelligra, V; Vasquez, A				Pelligra, Vittorio; Vasquez, Alejandra			Empathy and socially responsible consumption: an experiment with the vote-with-the-wallet game	THEORY AND DECISION																	Pelligra, Vittorio/0000-0002-8012-4243; Vasquez, Alejandra/0000-0001-7941-6225												0040-5833	1573-7187				NOV	2020	89	4					383	422		10.1007/s11238-020-09756-2		JUN 2020					WOS:000543064100001						
J	Brethel-Haurwitz, KM; Stoianova, M; Marsh, AA				Brethel-Haurwitz, Kristin M.; Stoianova, Maria; Marsh, Abigail A.			Empathic emotion regulation in prosocial behaviour and altruism	COGNITION & EMOTION																	Stoianova, Maria/0000-0001-9458-9765; Marsh, Abigail/0000-0001-5635-181X; Brethel-Haurwitz, Kristin/0000-0003-0429-4598												0269-9931	1464-0600				NOV 16	2020	34	8					1532	1548		10.1080/02699931.2020.1783517		JUN 2020					WOS:000547323500001	32576078					
J	Tang, RX; Braver, TS				Tang, Rongxiang; Braver, Todd S.			Predicting Individual Preferences in Mindfulness Techniques Using Personality Traits	FRONTIERS IN PSYCHOLOGY																													1664-1078					JUN 18	2020	11								1163	10.3389/fpsyg.2020.01163							WOS:000546936300001	32625133					
J	Geva, N; Uzefovsky, F; Levy-Tzedek, S				Geva, Nirit; Uzefovsky, Florina; Levy-Tzedek, Shelly			Touching the social robot PARO reduces pain perception and salivary oxytocin levels	SCIENTIFIC REPORTS																													2045-2322					JUN 17	2020	10	1							9814	10.1038/s41598-020-66982-y							WOS:000543957900016	32555432					
J	Krause, KA; Smyth, C; Jansen, KL				Krause, Karlie A.; Smyth, Chelsie; Jansen, Kate L.			Exploring the Effects of Violent Video Games on Healthcare Trainees	SIMULATION & GAMING																													1046-8781	1552-826X				OCT	2020	51	5					653	665	1046878120932298	10.1177/1046878120932298		JUN 2020					WOS:000542264700001						
J	Greenbuam, RL; Babalola, M; Quade, MJ; Guo, L; Kim, YC				Greenbuam, Rebecca L.; Babalola, Mayowa; Quade, Matthew J.; Guo, Liang; Kim, Yun Chung			Moral Burden of Bottom-Line Pursuits: How and When Perceptions of Top Management Bottom-Line Mentality Inhibit Supervisors' Ethical Leadership Practices	JOURNAL OF BUSINESS ETHICS																													0167-4544	1573-0697															10.1007/s10551-020-04546-w		JUN 2020					WOS:000543982400002						
J	Zhang, KH; Rigo, P; Su, XY; Wang, MX; Chen, Z; Esposito, G; Putnick, DL; Bornstein, MH; Du, XX				Zhang, Kaihua; Rigo, Paola; Su, Xueyun; Wang, Mengxing; Chen, Zhong; Esposito, Gianluca; Putnick, Diane L.; Bornstein, Marc H.; Du, Xiaoxia			Brain Responses to Emotional Infant Faces in New Mothers and Nulliparous Women	SCIENTIFIC REPORTS																Esposito, Gianluca/K-9353-2013	Esposito, Gianluca/0000-0002-9442-0254; Rigo, Paola/0000-0002-4525-6267												2045-2322					JUN 12	2020	10	1							9560	10.1038/s41598-020-66511-x							WOS:000543969200041	32533113					
J	Surguladze, S; Bergen-Cico, D				Surguladze, Simon; Bergen-Cico, Dessa			Editorial: Empathy in a Broader Context: Development, Mechanisms, Remediation	FRONTIERS IN PSYCHIATRY																													1664-0640					JUN 12	2020	11								529	10.3389/fpsyt.2020.00529							WOS:000543850400001	32595536					
J	Gomez-Leal, R; Megias-Robles, A; Gutierrez-Cobo, MJ; Cabello, R; Fernandez-Berrocal, P				Gomez-Leal, Raquel; Megias-Robles, Alberto; Gutierrez-Cobo, Maria Jose; Cabello, Rosario; Fernandez-Berrocal, Pablo			Personal Risk and Protective Factors Involved in Aggressive Behavior	JOURNAL OF INTERPERSONAL VIOLENCE																Megias-Robles, Alberto/AAA-7458-2020; Berrocal, Pablo Fernandez/C-4440-2018	Megias-Robles, Alberto/0000-0002-4563-7465; Berrocal, Pablo Fernandez/0000-0002-0844-2976; Gomez-Leal, Raquel/0000-0003-1847-6966												0886-2605	1552-6518														0886260520926322	10.1177/0886260520926322		JUN 2020					WOS:000540069700001	32529937					
J	Cerami, C; Santi, GC; Galandra, C; Dodich, A; Cappa, SF; Vecchi, T; Crespi, C				Cerami, Chiara; Santi, Gaia C.; Galandra, Caterina; Dodich, Alessandra; Cappa, Stefano F.; Vecchi, Tomaso; Crespi, Chiara			Covid-19 Outbreak In Italy: Are We Ready for the Psychosocial and the Economic Crisis? Baseline Findings From the PsyCovid Study	FRONTIERS IN PSYCHIATRY																Crespi, Chiara/H-5251-2018	Crespi, Chiara/0000-0002-7851-9887												1664-0640					JUN 10	2020	11								556	10.3389/fpsyt.2020.00556							WOS:000543886100001	32587539					
J	Saleme, P; Dietrich, T; Pang, B; Parkinson, J				Saleme, Pamela; Dietrich, Timo; Pang, Bo; Parkinson, Joy			A gamified approach to promoting empathy in children	JOURNAL OF SOCIAL MARKETING																													2042-6763	2042-6771				OCT 3	2020	10	3					321	337		10.1108/JSOCM-11-2019-0204		JUN 2020					WOS:000539618400001						
J	Gauer, F; Kuzmics, C				Gauer, Florian; Kuzmics, Christoph			COGNITIVE EMPATHY IN CONFLICT SITUATIONS	INTERNATIONAL ECONOMIC REVIEW																													0020-6598	1468-2354				NOV	2020	61	4					1659	1678		10.1111/iere.12471		JUN 2020					WOS:000539109200001						
J	Yefet, M; Glicksohn, J				Yefet, Matan; Glicksohn, Joseph			Examining the Influence of Mood on the Bright Side and the Dark Side of Creativity	JOURNAL OF CREATIVE BEHAVIOR																	Glicksohn, Joseph/0000-0001-5584-177X												0022-0175	2162-6057															10.1002/jocb.454		JUN 2020					WOS:000539063500001						
J	Chang, CC				Chang, Chingching			How morality judgments influence humor perceptions of prankvertising	INTERNATIONAL JOURNAL OF ADVERTISING																													0265-0487	1759-3948															10.1080/02650487.2020.1772648		JUN 2020					WOS:000543646100001						
J	Christofi, M; Michael-Grigoriou, D; Kyrlitsias, C				Christofi, Maria; Michael-Grigoriou, Despina; Kyrlitsias, Christos			A Virtual Reality Simulation of Drug Users' Everyday Life: The Effect of Supported Sensorimotor Contingencies on Empathy	FRONTIERS IN PSYCHOLOGY																													1664-1078					JUN 5	2020	11								1242	10.3389/fpsyg.2020.01242							WOS:000543132600001	32581979					
J	Rum, Y; Perry, A				Rum, Yonat; Perry, Anat			Empathic Accuracy in Clinical Populations	FRONTIERS IN PSYCHIATRY																													1664-0640					JUN 3	2020	11								457	10.3389/fpsyt.2020.00457							WOS:000543204700001	32581862					
J	Wang, Y; Li, Y; Xiao, WT; Fu, YS; Jie, J				Wang, Yang; Li, Yun; Xiao, Wanting; Fu, Yuanshu; Jie, Jing			Investigation on the Rationality of the Extant Ways of Scoring the Interpersonal Reactivity Index Based on Confirmatory Factor Analysis	FRONTIERS IN PSYCHOLOGY																													1664-1078					JUN 3	2020	11								1086	10.3389/fpsyg.2020.01086							WOS:000543120200001	32581942					
J	Martingano, AJ				Martingano, Alison Jane			Helpful and Hurtful Empathy: How the Interplay of Empathy, Shame, and Anger Predicts Responses to Hypothetical Rape Disclosures	JOURNAL OF INTERPERSONAL VIOLENCE																	Martingano, Alison Jane/0000-0001-8407-8611												0886-2605	1552-6518														0886260520922345	10.1177/0886260520922345		JUN 2020					WOS:000537783700001	32486878					
J	Martin-Key, NA; Allison, G; Fairchild, G				Martin-Key, N. A.; Allison, G.; Fairchild, G.			Empathic Accuracy in Female Adolescents with Conduct Disorder and Sex Differences in the Relationship Between Conduct Disorder and Empathy	JOURNAL OF ABNORMAL CHILD PSYCHOLOGY																	Fairchild, Graeme/0000-0001-7814-9938; Martin-Key, Nayra A./0000-0002-9731-3809												0091-0627	1573-2835				SEP	2020	48	9					1155	1167		10.1007/s10802-020-00659-y		JUN 2020					WOS:000537406800001	32488571					
J	Asif, M; Miao, Q; Jameel, A; Manzoor, F; Hussain, A				Asif, Muhammad; Miao, Qing; Jameel, Arif; Manzoor, Faiza; Hussain, Abid			How ethical leadership influence employee creativity: A parallel multiple mediation model	CURRENT PSYCHOLOGY																Asif, Muhammad/S-2086-2018; Jameel, Arif/AAX-6936-2020	Asif, Muhammad/0000-0002-9037-5249; Manzoor, Faiza/0000-0002-4106-0910												1046-1310	1936-4733															10.1007/s12144-020-00819-9		JUN 2020					WOS:000537366800003						
J	Kurth, AM; Narvaez, D; Kohn, R; Bae, A				Kurth, Angela M.; Narvaez, Darcia; Kohn, Reilly; Bae, Andrea			Indigenous Nature Connection: A 3-Week Intervention Increased Ecological Attachment	ECOPSYCHOLOGY																													1942-9347					JUN	2020	12	2			SI		101	117		10.1089/eco.2019.0038							WOS:000572425800006						
J	Franco, P; Tesio, V; Bertholet, J; Gasnier, A; del Portillo, EG; Spalek, M; Bibault, JE; Borst, G; Van Elmpt, W; Thorwarth, D; Mullaney, L; Redalen, KR; Dubois, L; Chargari, C; Perryck, S; Heukelom, J; Petit, S; Lybeer, M; Castelli, L				Franco, Pierfrancesco; Tesio, Valentina; Bertholet, Jenny; Gasnier, Anne; del Portillo, Elisabet Gonzalez; Spalek, Mateusz; Bibault, Jean-Emmanuel; Borst, Gerben; Van Elmpt, Wouter; Thorwarth, Daniela; Mullaney, Laura; Redalen, Kathrine Re; Dubois, Ludwig; Chargari, Cyrus; Perryck, Sophie; Heukelom, Jolien; Petit, Steven; Lybeer, Myriam; Castelli, Lorys			Professional quality of life and burnout amongst radiation oncologists: The impact of alexithymia and empathy	RADIOTHERAPY AND ONCOLOGY																Bertholet, Jenny/ABD-4390-2020; Spalek, Mateusz/AAO-6621-2020; Tesio, Valentina/B-2566-2014	Bertholet, Jenny/0000-0003-0930-1531; Spalek, Mateusz/0000-0002-3960-7673; Thorwarth, Daniela/0000-0003-1433-9315; Franco, Pierfrancesco/0000-0003-2276-0687; Tesio, Valentina/0000-0002-6452-399X												0167-8140	1879-0887				JUN	2020	147						162	168		10.1016/j.radonc.2020.05.017							WOS:000565544600030	32417347					
J	Yoo, S; Whang, M				Yoo, Suhhee; Whang, Mincheol			Vagal Tone Differences in Empathy Level Elicited by Different Emotions and a Co-Viewer	SENSORS																														1424-8220				JUN	2020	20	11							3136	10.3390/s20113136							WOS:000552737900129	32492974					
J	Wolf, HV; Perko, T; Thijssen, P				Wolf, Hanna Valerie; Perko, Tanja; Thijssen, Peter			How to Communicate Food Safety after Radiological Contamination: The Effectiveness of Numerical and Narrative News Messages	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH																														1660-4601				JUN	2020	17	12							4189	10.3390/ijerph17124189							WOS:000549446200001	32545449					
J	Thornton, EM; Aknin, LB				Thornton, Emily M.; Aknin, Lara B.			Assessing the validity of the Self versus other interest implicit association test	PLOS ONE																	Aknin, Lara/0000-0003-1712-6542												1932-6203					JUN 1	2020	15	6							e0234032	10.1371/journal.pone.0234032							WOS:000547893500049	32479538					
J	Zhang, KH; Wang, MX; Zhang, JL; Du, XX; Chen, Z				Zhang, Kaihua; Wang, Mengxing; Zhang, Jilei; Du, Xiaoxia; Chen, Zhong			Brain Structural Plasticity Associated with Maternal Caregiving in Mothers: A Voxel- and Surface-Based Morphometry Study	NEURODEGENERATIVE DISEASES																													1660-2854	1660-2862				JUN	2020	19	5-6					192	203		10.1159/000506258							WOS:000544740300005	32396895					
J	Lazdauskas, T; Nasvytiene, D				Lazdauskas, Tomas; Nasvytiene, Dalia			Psychometric properties of Lithuanian versions of empathy questionnaires for children	EUROPEAN JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																Lazdauskas, Tomas/ABE-1914-2020	Lazdauskas, Tomas/0000-0002-7983-2701; Nasvytiene, Dalia/0000-0002-2810-5790												1740-5629	1740-5610															10.1080/17405629.2020.1772048		JUN 2020					WOS:000542570800001						
J	Walkington, Z; Wigman, SA; Bowles, D				Walkington, Zoe; Wigman, Stefanie Ashton; Bowles, David			The impact of narratives and transportation on empathic responding	POETICS																	walkington, zoe/0000-0002-5883-3334												0304-422X	1872-7514				JUN	2020	80								101425	10.1016/j.poetic.2019.101425							WOS:000541042000003						
J	Maraver, MJ; Steenbergen, L; Hossein, R; Actis-Grosso, R; Ricciardelli, P; Hommel, B; Colzato, LS				Maraver, Maria J.; Steenbergen, Laura; Hossein, Romina; Actis-Grosso, Rossana; Ricciardelli, Paola; Hommel, Bernhard; Colzato, Lorenza S.			Transcutaneous vagus nerve stimulation modulates attentional resource deployment towards social cues	NEUROPSYCHOLOGIA																Hommel, Bernhard/F-8173-2010	Hommel, Bernhard/0000-0003-4731-5125												0028-3932	1873-3514				JUN	2020	143								107465	10.1016/j.neuropsychologia.2020.107465							WOS:000541000900016	32302618					
J	Morganti, F; Rezzonico, R; Cheng, SC; Price, CJ				Morganti, Francesca; Rezzonico, Raffaele; Cheng, Sunny Chieh; Price, Cynthia J.			Italian Version of the Scale of Body Connection: Validation and Correlations with the Interpersonal Reactivity Index	COMPLEMENTARY THERAPIES IN MEDICINE																													0965-2299	1873-6963				JUN	2020	51								102400	10.1016/j.ctim.2020.102400							WOS:000539123300018	32507422					
J	Pilch, M; O'Hora, D; Jennings, C; Caes, L; McGuire, BE; Kainz, V; Vervoort, T				Pilch, Monika; O'Hora, Denis; Jennings, Caroline; Caes, Line; McGuire, Brian E.; Kainz, Veronika; Vervoort, Tine			Perspective-taking influences attentional deployment towards facial expressions of pain: an eye-tracking study	PAIN																	Vervoort, Tine/0000-0002-9601-8525; O'Hora, Denis/0000-0003-3776-6782; Pilch, Monika/0000-0002-0610-0593												0304-3959	1872-6623				JUN	2020	161	6					1286	1296		10.1097/j.pain.0000000000001827							WOS:000539257100017	32040077					
J	Cowden, RG; Worthington, EL; Griffin, BJ; Davis, DE; Grubbs, JB				Cowden, Richard G.; Worthington, Everett L., Jr.; Griffin, Brandon J.; Davis, Don E.; Grubbs, Joshua B.			Trait tendencies to forgive, punish, and exonerate oneself: A multi-study investigation	JOURNAL OF RESEARCH IN PERSONALITY																Cowden, Richard Gregory/K-7389-2018	Cowden, Richard Gregory/0000-0002-9027-4253												0092-6566	1095-7251				JUN	2020	86								103934	10.1016/j.jrp.2020.103934							WOS:000537849600002						
J	Chen, Z; Allen, TD; Hou, LM				Chen, Zheng; Allen, Tammy D.; Hou, Limin			Mindfulness, empathetic concern, and work-family outcomes: A dyadic analysis	JOURNAL OF VOCATIONAL BEHAVIOR																													0001-8791	1095-9084				JUN	2020	119								103402	10.1016/j.jvb.2020.103402							WOS:000537673900002						
J	Choinski, M; Gawron, N; Pluta, A; Sobanska, M; Egbert, AR; Bienkowski, P; Sienkiewicz-Jarosz, H; Scinska-Bienkowska, A; Szymanska, B; Horban, A; Firlag-Burkacka, E; Wolak, T; Rusiniak, M; Bornstein, R; Zhao, K; Lojek, E				Choinski, Mateusz; Gawron, Natalia; Pluta, Agnieszka; Sobanska, Marta; Egbert, Anna R.; Bienkowski, Przemyslaw; Sienkiewicz-Jarosz, Halina; Scinska-Bienkowska, Anna; Szymanska, Bogna; Horban, Andrzej; Firlag-Burkacka, Ewa; Wolak, Tomasz; Rusiniak, Mateusz; Bornstein, Robert; Zhao, Kai; Lojek, Emilia			On the relationship between olfactory sensitivity and personality in HIV-seropositive and healthy men	CURRENT PSYCHOLOGY																Sobanska, Marta/ABE-1807-2020; Gawron, Natalia/AAW-9718-2020; Gawron, Natalia/H-4831-2013	Sobanska, Marta/0000-0003-4242-308X; Gawron, Natalia/0000-0002-6052-1946; Choinski, Mateusz/0000-0002-8705-2174; Sienkiewicz-Jarosz, Halina/0000-0002-2953-1943; Wolak, Tomasz/0000-0002-6473-8392												1046-1310	1936-4733				JUN	2020	39	3					1063	1071		10.1007/s12144-018-9822-x							WOS:000538363800029						
J	Huo, M; Fuentecilla, JL; Birditt, KS; Fingerman, KL				Huo, Meng; Fuentecilla, Jamie L.; Birditt, Kira S.; Fingerman, Karen L.			Does Empathy Have a Cost? Older Adults and Social Partners Experiencing Problems	GERONTOLOGIST																													0016-9013	1758-5341				JUN	2020	60	4					617	627		10.1093/geront/gnz065							WOS:000537457500012	31152585					
