PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Hu, KS; Lijffijt, M; Beauchaine, TP; Fan, ZW; Shi, H; He, SC				Hu, Kesong; Lijffijt, Marijn; Beauchaine, Theodore P.; Fan, Zhiwei; Shi, Hui; He, Shuchang			Influence of empathetic pain processing on cognition in schizophrenia	EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE																Hu, Kesong/H-2780-2019	Lijffijt, Marijn/0000-0001-5760-1729												0940-1334	1433-8491				OCT	2015	265	7					623	631		10.1007/s00406-014-0565-x							WOS:000361397100009	25476407					
J	Samper-Garcia, P; Mestre-Escriva, V; Malonda, E; Mesurado, B				Samper-Garcia, Paula; Mestre-Escriva, Vicenta; Malonda, Elisabet; Mesurado, Belen			Victimization at school: relationship of parenting and functional-dysfunctional developmental variables	ANALES DE PSICOLOGIA																Garcia, Paula Samper/K-6524-2014; Samper, Paula/A-6854-2013; Mesurado, Belen/AAR-9128-2020	Garcia, Paula Samper/0000-0003-3788-7779; Samper, Paula/0000-0003-3788-7779; Mesurado, Belen/0000-0002-5907-5854												0212-9728	1695-2294				OCT	2015	31	3					849	858		10.6018/analesps.31.3.173291							WOS:000359028800011						
J	Saleem, M; Anderson, CA; Barlett, CP				Saleem, Muniba; Anderson, Craig A.; Barlett, Christopher P.			Assessing Helping and Hurting Behaviors Through the Tangram Help/Hurt Task	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																Saleem, Muniba/J-9528-2016	Saleem, Muniba/0000-0002-6610-9880; Anderson, Craig/0000-0001-6353-0023												0146-1672	1552-7433				OCT	2015	41	10					1345	1362		10.1177/0146167215594348							WOS:000361573400004	26199219					
J	Jacobs, RS; Heuvelman, A; Ben Allouch, S; Peters, O				Jacobs, Ruud S.; Heuvelman, Ard; Ben Allouch, Somaya; Peters, Oscar			Everyone's a critic: The power of expert and consumer reviews to shape readers' post-viewing motion picture evaluations	POETICS																	Ben Allouch, Somaya/0000-0002-3502-4016; Jacobs, Ruud/0000-0002-7376-2511												0304-422X	1872-7514				OCT	2015	52						91	103		10.1016/j.poetic.2015.07.002							WOS:000367121800007						
J	Surette, R; Maze, A				Surette, Ray; Maze, Allison			Video Game Play and Copycat Crime: An Exploratory Analysis of an Inmate Population	PSYCHOLOGY OF POPULAR MEDIA CULTURE																													2160-4134	2160-4142				OCT	2015	4	4			SI		360	374		10.1037/ppm0000050							WOS:000439057400008						
J	Avasarala, SK; Whitehouse, S; Drake, SM				Avasarala, Sameer K.; Whitehouse, Sarah; Drake, Sean M.			Internship and Empathy: Variations Across Time and Specialties	SOUTHERN MEDICAL JOURNAL																	Whitehouse, Sarah/0000-0003-1222-7002												0038-4348	1541-8243				OCT	2015	108	10					591	595									WOS:000362268500001	26437187					
J	Gasiorek, J				Gasiorek, Jessica			Perspective-Taking, Inferred Motive, and Perceived Accommodation in Nonaccommodative Conversations	JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY																	Gasiorek, Jessica/0000-0002-8449-8867												0261-927X	1552-6526				OCT	2015	34	5					577	586		10.1177/0261927X15584681							WOS:000360725200006						
J	Radke, S; de Bruijn, ERA				Radke, Sina; de Bruijn, Ellen R. A.			Does oxytocin affect mind-reading? A replication study	PSYCHONEUROENDOCRINOLOGY																Radke, Sina/I-6716-2019	Radke, Sina/0000-0002-7844-2824												0306-4530					OCT	2015	60						75	81		10.1016/j.psyneuen.2015.06.006							WOS:000359877100009	26142239					
J	Fox, GR; Kaplan, J; Damasio, H; Damasio, A				Fox, Glenn R.; Kaplan, Jonas; Damasio, Hanna; Damasio, Antonio			Neural correlates of gratitude	FRONTIERS IN PSYCHOLOGY																Damasio, Antonio/AAD-1342-2019													1664-1078					SEP 30	2015	6								1491	10.3389/fpsyg.2015.01491							WOS:000363202700001	26483740					
J	Chikovani, G; Babuadze, L; Lashvili, N; Gvalia, T; Surguladze, S				Chikovani, George; Babuadze, Lasha; Lashvili, Nino; Gvalia, Tamar; Surguladze, Simon			Empathy costs: Negative emotional bias in high empathisers	PSYCHIATRY RESEARCH																	Iashvili, Nino/0000-0002-2176-761X												0165-1781					SEP 30	2015	229	1-2					340	346		10.1016/j.psychres.2015.07.001							WOS:000360772600048	26235473					
J	Vanutelli, ME; Balconi, M				Vanutelli, Maria Elide; Balconi, Michela			Perceiving emotions in human-human and human-animal interactions: Hemodynamic prefrontal activity (fNIRS) and empathic concern	NEUROSCIENCE LETTERS																	Vanutelli, Maria Elide/0000-0001-9349-1707												0304-3940	1872-7972				SEP 25	2015	605						1	6		10.1016/j.neulet.2015.07.020							WOS:000362918200001	26272301					
J	Taylor, SJ; Barker, LA; Heavey, L; McHale, S				Taylor, Sophie J.; Barker, Lynne A.; Heavey, Lisa; McHale, Sue			The longitudinal development of social and executive functions in late adolescence and early adulthood	FRONTIERS IN BEHAVIORAL NEUROSCIENCE																	Taylor, Sophie/0000-0001-5838-9993												1662-5153					SEP 15	2015	9								252	10.3389/finbeh.2015.00252							WOS:000361232400001	26441579					
J	Lane, A; Mikolajczak, M; Treinen, E; Samson, D; Corneille, O; de Timary, P; Luminet, O				Lane, Anthony; Mikolajczak, Moira; Treinen, Evelyne; Samson, Dana; Corneille, Olivier; de Timary, Philippe; Luminet, Olivier			Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	PLOS ONE																	Mikolajczak, Moira/0000-0002-7333-1578												1932-6203					SEP 14	2015	10	9							e0137000	10.1371/journal.pone.0137000							WOS:000361601100044	26368396					
J	Konrath, S; Falk, E; Fuhrel-Forbis, A; Liu, M; Swain, J; Tolman, R; Cunningham, R; Walton, M				Konrath, Sara; Falk, Emily; Fuhrel-Forbis, Andrea; Liu, Mary; Swain, James; Tolman, Richard; Cunningham, Rebecca; Walton, Maureen			Can Text Messages Increase Empathy and Prosocial Behavior? The Development and Initial Validation of Text to Connect	PLOS ONE																Tolman, Richard/AAD-6395-2020; Swain, James/S-2468-2019	Swain, James/0000-0001-8440-0658; Konrath, Sara/0000-0001-9182-0095												1932-6203					SEP 10	2015	10	9							e0137585	10.1371/journal.pone.0137585							WOS:000360965800066	26356504					
J	Klimecki, OM				Klimecki, Olga M.			The plasticity of social emotions	SOCIAL NEUROSCIENCE																Klimecki, Olga M/L-5034-2016	Klimecki, Olga M/0000-0003-0757-7761												1747-0919	1747-0927				SEP 3	2015	10	5					466	473		10.1080/17470919.2015.1087427							WOS:000363310300003	26369728					
J	McGuire, J; Barbanel, L; Brune, M; Langdon, R				McGuire, Jonathan; Barbanel, Linda; Bruene, Martin; Langdon, Robyn			Re-examining Kohlberg's conception of morality in schizophrenia	COGNITIVE NEUROPSYCHIATRY																Brune, Martin/AAX-3202-2020	Brune, Martin/0000-0002-2507-0561; Langdon, Robyn/0000-0002-1044-7194												1354-6805	1464-0619				SEP 3	2015	20	5					377	381		10.1080/13546805.2015.1042966							WOS:000362333800001	26084621					
J	Kholmogorova, AB; Volikova, SV; Pugovkina, OD				Kholmogorova, A. B.; Volikova, S. V.; Pugovkina, O. D.			Social cognition and its disorders in ontogenesis: Models and methods of research	VOPROSY PSIKHOLOGII																													0042-8841					SEP-OCT	2015		5					125	+									WOS:000366446000012						
J	Rentzsch, K; Gross, JJ				Rentzsch, Katrin; Gross, James J.			Who Turns Green with Envy? Conceptual and Empirical Perspectives on Dispositional Envy	EUROPEAN JOURNAL OF PERSONALITY																Gross, James/AAM-4104-2020	Rentzsch, Katrin/0000-0001-8632-6842												0890-2070	1099-0984				SEP-OCT	2015	29	5					530	547		10.1002/per.2012							WOS:000363455800003						
J	Georgi, E; Petermann, F; Schipper, M				Georgi, Erik; Petermann, Franz; Schipper, Marc			Do Empathic Abilities Change throughout the Course of Becoming a Psychotherapist?	ZEITSCHRIFT FUR NEUROPSYCHOLOGIE																													1016-264X	1664-2902				SEP	2015	26	3					151	159		10.1024/1016-264X/a000157							WOS:000361780800001						
J	Rasmussen, LJ; Sieck, WR				Rasmussen, Louise J.; Sieck, Winston R.			Culture-general competence: Evidence from a cognitive field study of professionals who work in many cultures	INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS																													0147-1767	1873-7552				SEP	2015	48				SI		75	90		10.1016/j.ijintrel.2015.03.014							WOS:000360875100014						
J	Wang, S; Eccleston, C; Keogh, E				Wang, Shan; Eccleston, Christopher; Keogh, Edmund			The role of spatial frequency information in the recognition of facial expressions of pain	PAIN																	Eccleston, Christopher/0000-0003-0698-1543; Keogh, Edmund/0000-0002-1615-3699												0304-3959	1872-6623				SEP	2015	156	9					1670	1682		10.1097/j.pain.0000000000000226							WOS:000360579400013	26075962					
J	Vogel, BO; Shen, C; Neuhaus, AH				Vogel, Bob O.; Shen, Christina; Neuhaus, Andres H.			Emotional context facilitates cortical prediction error responses	HUMAN BRAIN MAPPING																Neuhaus, Andres H./H-4500-2019	Neuhaus, Andres H./0000-0003-2644-610X												1065-9471	1097-0193				SEP	2015	36	9					3641	3652		10.1002/hbm.22868							WOS:000360209000024	26047176					
J	Triberti, S; Villani, D; Riva, G				Triberti, Stefano; Villani, Daniela; Riva, Giuseppe			Moral positioning in video games and its relation with dispositional traits: The emergence of a social dimension	COMPUTERS IN HUMAN BEHAVIOR																Riva, Giuseppe/C-5917-2008	Riva, Giuseppe/0000-0003-3657-106X; Triberti, Stefano/0000-0001-5691-5531												0747-5632	1873-7692				SEP	2015	50						1	8		10.1016/j.chb.2015.03.069							WOS:000356549400001						
J	Korb, S; Malsert, J; Rochas, V; Rihs, TA; Rieger, SW; Schwab, S; Niedenthal, PM; Grandjean, D				Korb, Sebastian; Malsert, Jennifer; Rochas, Vincent; Rihs, Tonia A.; Rieger, Sebastian W.; Schwab, Samir; Niedenthal, Paula M.; Grandjean, Didier			Gender differences in the neural network of facial mimicry of smiles - An rTMS study	CORTEX																Korb, Sebastian/A-6294-2016	Korb, Sebastian/0000-0002-3517-3783; Grandjean, Didier/0000-0001-6125-4520; Rieger, Sebastian W/0000-0001-5414-645X												0010-9452	1973-8102				SEP	2015	70						101	114		10.1016/j.cortex.2015.06.025							WOS:000360949300009	26211433					
J	Gleichgerrcht, E; Tomashitis, B; Sinay, V				Gleichgerrcht, E.; Tomashitis, B.; Sinay, V.			The relationship between alexithymia, empathy and moral judgment in patients with multiple sclerosis	EUROPEAN JOURNAL OF NEUROLOGY																													1351-5101	1468-1331				SEP	2015	22	9					1295	1303		10.1111/ene.12745							WOS:000359863000010	26095629					
J	Cojuharenco, I; Sguera, F				Cojuharenco, Irina; Sguera, Francesco			When Empathic Concern and Perspective Taking Matter for Ethical Judgment: The Role of Time Hurriedness	JOURNAL OF BUSINESS ETHICS																Cojuharenco, Irina/AAH-7108-2019	Cojuharenco, Irina/0000-0002-4362-8020; Sguera, Francesco/0000-0003-3268-0461												0167-4544	1573-0697				SEP	2015	130	3					717	725		10.1007/s10551-014-2259-8							WOS:000360083100014						
J	Mcmullen, JS				Mcmullen, Jeffery S.			Entrepreneurial judgment as empathic accuracy: a sequential decision-making approach to entrepreneurial action	JOURNAL OF INSTITUTIONAL ECONOMICS																													1744-1374	1744-1382				SEP	2015	11	3					651	681		10.1017/S1744137413000386							WOS:000359282800015						
J	Schoenfeld-Tacher, RM; Kogan, LR; Meyer-Parsons, B; Royal, KD; Shaw, JR				Schoenfeld-Tacher, Regina M.; Kogan, Lori R.; Meyer-Parsons, Beatrice; Royal, Kenneth D.; Shaw, Jane R.			Educational Research Report: Changes in Students' Levels of Empathy during the Didactic Portion of a Veterinary Program	JOURNAL OF VETERINARY MEDICAL EDUCATION																Royal, Kenneth/E-6355-2017	Royal, Kenneth/0000-0002-5508-1480; Schoenfeld, Regina/0000-0003-1884-0270												0748-321X	1943-7218				FAL	2015	42	3					194	205		10.3138/jvme.0115-007R							WOS:000360456800005	26075622					
J	Aschieri, F; Durosini, I				Aschieri, Filippo; Durosini, Ilaria			DEVELOPMENT OF THE SELF-CURIOSITY ATTITUDE-INTEREST SCALE	TPM-TESTING PSYCHOMETRICS METHODOLOGY IN APPLIED PSYCHOLOGY																	aschieri, filippo/0000-0002-1164-5926; Durosini, Ilaria/0000-0002-8500-2675												1972-6325					SEP	2015	22	3					327	347		10.4473/TPM22.3.2							WOS:000422466800002						
J	Shields, DL; Funk, CD; Bredemeier, BL				Shields, David Light; Funk, Christopher D.; Bredemeier, Brenda Light			Contesting orientations: Measure construction and the prediction of sportspersonship	PSYCHOLOGY OF SPORT AND EXERCISE																													1469-0292	1878-5476				SEP	2015	20						1	10		10.1016/j.psychsport.2015.03.008							WOS:000358969500001						
J	Eddy, CM; Macerollo, A; Martino, D; Cavanna, AE				Eddy, Clare M.; Macerollo, Antonella; Martino, Davide; Cavanna, Andrea E.			Interpersonal reactivity differences in Tourette syndrome	PSYCHIATRY RESEARCH																													0165-1781					AUG 30	2015	228	3					932	935		10.1016/j.psychres.2015.05.070							WOS:000360251400103	26144583					
J	Preis, MA; Kroner-Herwig, B; Schmidt-Samoa, C; Dechent, P; Barke, A				Preis, Mira A.; Kroener-Herwig, Birgit; Schmidt-Samoa, Carsten; Dechent, Peter; Barke, Antonia			Neural Correlates of Empathy with Pain Show Habituation Effects. An fMRI Study	PLOS ONE																Barke, Antonia/D-9286-2011	Barke, Antonia/0000-0002-6863-3213												1932-6203					AUG 28	2015	10	8							e0137056	10.1371/journal.pone.0137056							WOS:000360299100200	26317858					
J	Ekman, E; Halpern, J				Ekman, Eve; Halpern, Jodi			Professional Distress and Meaning in Health Care: Why Professional Empathy Can Help	SOCIAL WORK IN HEALTH CARE																													0098-1389	1541-034X				AUG 9	2015	54	7					633	650		10.1080/00981389.2015.1046575							WOS:000360226200004	26317765					
J	Gentry, WA; Clark, MA; Young, SF; Cullen, KL; Zimmerman, L				Gentry, William A.; Clark, Malissa A.; Young, Stephen F.; Cullen, Kristin L.; Zimmerman, Lauren			How displaying empathic concern may differentially predict career derailment potential for women and men leaders in Australia	LEADERSHIP QUARTERLY																	Gentry, William/0000-0001-6895-4394; Young, Stephen/0000-0003-0408-5868												1048-9843	1873-3409				AUG	2015	26	4			SI		641	653		10.1016/j.leaqua.2015.05.003							WOS:000360186600012						
J	Church, BK; Peytcheva, M; Yu, W; Singtokul, OA				Church, Bryan K.; Peytcheva, Marietta; Yu, Wei; Singtokul, Ong-Ard			Perspective taking in auditor-manager interactions: An experimental investigation of auditor behavior	ACCOUNTING ORGANIZATIONS AND SOCIETY																													0361-3682	1873-6289				AUG	2015	45						40	51		10.1016/j.aos.2015.07.001							WOS:000359882300003						
J	Oore, DG; Leiter, MP; LeBlanc, DE				Oore, Debra Gilin; Leiter, Michael P.; LeBlanc, Diane E.			Individual and Organizational Factors Promoting Successful Responses to Workplace Conflict	CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE																Leiter, Michael/Q-6934-2017	Leiter, Michael/0000-0001-5680-0363												0708-5591	1878-7304				AUG	2015	56	3			SI		301	310		10.1037/cap0000032							WOS:000359786600004						
J	Tanaka, H; Sakti, S; Neubig, G; Toda, T; Nakamura, S				Tanaka, Hiroki; Sakti, Sakriani; Neubig, Graham; Toda, Tomoki; Nakamura, Satoshi			NOCOA plus : Multimodal Computer-Based Training for Social and Communication Skills	IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS																													1745-1361					AUG	2015	E98D	8					1536	1544		10.1587/transinf.2014EDP7400							WOS:000359474600010						
J	Machackova, H; Dedkova, L; Mezulanikova, K				Machackova, Hana; Dedkova, Lenka; Mezulanikova, Katerina			Brief report: The bystander effect in cyberbullying incidents	JOURNAL OF ADOLESCENCE																Dedkova, Lenka/I-8277-2019; Machackova, Hana/T-8902-2019	Dedkova, Lenka/0000-0002-0807-1183; Machackova, Hana/0000-0001-9498-9208												0140-1971	1095-9254				AUG	2015	43						96	99		10.1016/j.adolescence.2015.05.010							WOS:000359330900011	26070168					
J	James, AG; Fine, MA				James, Anthony G.; Fine, Mark A.			Relations between youths' conceptions of spirituality and their developmental outcomes	JOURNAL OF ADOLESCENCE																													0140-1971	1095-9254				AUG	2015	43						171	180		10.1016/j.adolescence.2015.05.014							WOS:000359330900019	26133932					
J	Jaffe, AE; Simonet, DV; Tett, RP; Swopes, RM; Davis, JL				Jaffe, Anna E.; Simonet, Daniel V.; Tett, Robert P.; Swopes, Rachael M.; Davis, Joanne L.			Multidimensional Trait Emotional Intelligence and Aggressive Tendencies in Male Offenders of Domestic Violence	JOURNAL OF FAMILY VIOLENCE																	Simonet, Dan/0000-0003-2217-4303; Jaffe, Anna/0000-0001-8679-7564												0885-7482	1573-2851				AUG	2015	30	6					769	781		10.1007/s10896-015-9729-3							WOS:000358252500008						
J	Liu, HM; Cheung, FM				Liu, Huimin; Cheung, Fanny M.			The Moderating Role of Empathy in the Work-Family Crossover Process Between Chinese Dual-Earner Couples	JOURNAL OF CAREER ASSESSMENT																	Cheung, Fanny M./0000-0001-8775-9981												1069-0727	1552-4590				AUG	2015	23	3					442	458		10.1177/1069072714547612							WOS:000357746900007						
J	Garbay, M; Gay, MC; Claxton-Oldfield, S				Garbay, Meriem; Gay, Marie-Claire; Claxton-Oldfield, Stephen			Motivations, Death Anxiety, and Empathy in Hospice Volunteers in France	AMERICAN JOURNAL OF HOSPICE & PALLIATIVE MEDICINE																													1049-9091	1938-2715				AUG	2015	32	5					521	527		10.1177/1049909114536978							WOS:000357745000007	24879884					
J	Goodkind, MS; Sturm, VE; Ascher, EA; Shdo, SM; Miller, BL; Rankin, KP; Levenson, RW				Goodkind, Madeleine S.; Sturm, Virginia E.; Ascher, Elizabeth A.; Shdo, Suzanne M.; Miller, Bruce L.; Rankin, Katherine P.; Levenson, Robert W.			Emotion Recognition in Frontotemporal Dementia and Alzheimer's Disease: A New Film-Based Assessment	EMOTION																													1528-3542	1931-1516				AUG	2015	15	4					416	427		10.1037/a0039261							WOS:000358685200002	26010574					
J	Demes, KA; Geeraert, N				Demes, Kali A.; Geeraert, Nicolas			The Highs and Lows of a Cultural Transition: A Longitudinal Analysis of Sojourner Stress and Adaptation Across 50 Countries	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				AUG	2015	109	2					316	337		10.1037/pspp0000046							WOS:000360443600008	26191963					
J	Eberly-Lewis, MB; Coetzee, TM				Eberly-Lewis, Mary B.; Coetzee, Taryn M.			Dimensionality in adolescent prosocial tendencies: Individual differences in serving others versus serving the self	PERSONALITY AND INDIVIDUAL DIFFERENCES																													0191-8869					AUG	2015	82						1	6		10.1016/j.paid.2015.02.032							WOS:000354157200001						
