PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Cohen, TR; Morse, L		Brief, AP; Staw, BM		Cohen, Taya R.; Morse, Lily			Moral character: What it is and what it does	RESEARCH IN ORGANIZATIONAL BEHAVIOR: AN ANNUAL SERIES OF ANALYTICAL ESSAYS AND CRITICAL REVIEWS, VOL 34	Research in Organizational Behavior															Cohen, Taya R./F-7505-2012	Cohen, Taya R./0000-0001-7325-793X; , Lily/0000-0003-3154-1638												0191-3085						2014	34						43	61		10.1016/j.riob.2014.08.003							WOS:000348552800004						
J	Wlodarczyk, A; Basabe, N; Bobowik, M				Wlodarczyk, Anna; Basabe, Nekane; Bobowik, Magdalena			The perception of realistic and symbolic threat and its influence on prejudice, ingroup favouritism and prosocial response: The native population in the face of immigration	REVISTA DE PSICOLOGIA SOCIAL																basabe, nekane/D-3918-2011; Bobowik, Magdalena/K-3857-2014	basabe, nekane/0000-0003-4753-4299; Bobowik, Magdalena/0000-0002-2341-0665												0213-4748	1579-3680					2014	29	1					60	89		10.1080/02134748.2013.878574							WOS:000332375200003						
J	Altmann, U; Bohrn, IC; Lubrich, O; Menninghaus, W; Jacobs, AM				Altmann, Ulrike; Bohrn, Isabel C.; Lubrich, Oliver; Menninghaus, Winfried; Jacobs, Arthur M.			Fact vs fiction-how paratextual information shapes our reading processes	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																													1749-5016	1749-5024				JAN	2014	9	1					22	29		10.1093/scan/nss098							WOS:000336487400004	22956671					
B	O'Brien, M; Greaney, J; Barton, H		Power, A; Kirwan, G		O'Brien, Mary; Greaney, John; Barton, Hannah			EXPLORING PSYCHOLOGICAL FACTORS FOR CONTRIBUTING TO ONLINE RECOMMENDATION SITES	CYBERPSYCHOLOGY AND NEW MEDIA: A THEMATIC READER																															978-1-84872-166-1; 978-0-20379-661-0; 978-1-84872-165-4				2014							101	111									WOS:000326963100012						
J	White, BA				White, Bradley A.			Who cares when nobody is watching? Psychopathic traits and empathy in prosocial behaviors	PERSONALITY AND INDIVIDUAL DIFFERENCES																White, Bradley/AAM-2120-2020	White, Bradley/0000-0002-7477-9956												0191-8869					JAN	2014	56						116	121		10.1016/j.paid.2013.08.033							WOS:000326419200022						
J	Melloni, M; Sedeno, L; Couto, B; Reynoso, M; Gelormini, C; Favaloro, R; Canales-Johnson, A; Sigman, M; Manes, F; Ibanez, A				Melloni, Margherita; Sedeno, Lucas; Couto, Blas; Reynoso, Martin; Gelormini, Carlos; Favaloro, Roberto; Canales-Johnson, Andres; Sigman, Mariano; Manes, Facundo; Ibanez, Agustin			Preliminary evidence about the effects of meditation on interoceptive sensitivity and social cognition	BEHAVIORAL AND BRAIN FUNCTIONS																Ibanez, Agustin/H-7976-2015	Ibanez, Agustin/0000-0001-6758-5101; melloni, margherita/0000-0003-0931-8640												1744-9081					DEC 23	2013	9								47	10.1186/1744-9081-9-47							WOS:000329909800001	24365106					
J	Gockel, A; Burton, D; James, S; Bryer, E				Gockel, Annemarie; Burton, David; James, Susan; Bryer, Ellen			Introducing Mindfulness as a Self-Care and Clinical Training Strategy for Beginning Social Work Students	MINDFULNESS																													1868-8527	1868-8535				DEC	2013	4	4					343	353		10.1007/s12671-012-0134-1							WOS:000339617300008						
J	Colonnello, V; Chen, FS; Panksepp, J; Heinrichs, M				Colonnello, Valentina; Chen, Frances S.; Panksepp, Jaak; Heinrichs, Markus			Oxytocin sharpens self-other perceptual boundary	PSYCHONEUROENDOCRINOLOGY																	Colonnello, Valentina/0000-0002-4204-7312												0306-4530					DEC	2013	38	12					2996	3002		10.1016/j.psyneuen.2013.08.010							WOS:000330824400018	24064220					
J	Hsiao, CY; Tsai, YF; Kao, YC				Hsiao, C-Y.; Tsai, Y-F.; Kao, Y-C.			Psychometric properties of a Chinese version of the Jefferson Scale of Empathy-Health Profession Students	JOURNAL OF PSYCHIATRIC AND MENTAL HEALTH NURSING																Tsai, Yun-Fang/J-6505-2019	Tsai, Yun-Fang/0000-0002-2148-314X												1351-0126	1365-2850				DEC	2013	20	10					866	873		10.1111/jpm.12024							WOS:000330107200002	23205565					
J	Van Leeuwen, NK; Chauchard, E; Chabrol, H; Gibbs, J				Van Leeuwen, N. -K.; Chauchard, E.; Chabrol, H.; Gibbs, J.			Psychometric properties of the French version of the How I Think Questionnaire	ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE																	Chauchard, Emeline/0000-0002-2907-6047; Chabrol, Henri/0000-0002-9429-3312												0013-7006					DEC	2013	39	6					401	407		10.1016/j.encep.2012.10.013							WOS:000329955300003	23537635					
J	Back, MD; Kufner, ACP; Dufner, M; Gerlach, TM; Rauthmann, JF; Denissen, JJA				Back, Mitja D.; Kuefner, Albrecht C. P.; Dufner, Michael; Gerlach, Tanja M.; Rauthmann, John F.; Denissen, Jaap J. A.			Narcissistic Admiration and Rivalry: Disentangling the Bright and Dark Sides of Narcissism	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Denissen, Jaap/H-2180-2013	Denissen, Jaap/0000-0002-6282-4107; Back, Mitja/0000-0003-2186-1558												0022-3514	1939-1315				DEC	2013	105	6					1013	1037		10.1037/a0034431							WOS:000328673800009	24128186					
J	Rak, N; Bellebaum, C; Thoma, P				Rak, Natalia; Bellebaum, Christian; Thoma, Patrizia			Empathy and feedback processing in active and observational learning	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																													1530-7026	1531-135X				DEC	2013	13	4					869	884		10.3758/s13415-013-0187-1							WOS:000328342000016	23843165					
J	Boag, EM; Wilson, D				Boag, Elle Mae; Wilson, David			Does engaging with serious offenders change students' attitude and empathy toward offenders? A thematic analysis	JOURNAL OF FORENSIC PSYCHIATRY & PSYCHOLOGY																	Boag, Elle/0000-0001-7155-4607												1478-9949	1478-9957				DEC 1	2013	24	6					699	712		10.1080/14789949.2013.841973							WOS:000327371600003						
J	Will, GJ; van den Bos, W; Crone, EA; Guroglu, B				Will, Geert-Jan; van den Bos, Wouter; Crone, Eveline A.; Guroglu, Berna			Acting on Observed Social Exclusion: Developmental Perspectives on Punishment of Excluders and Compensation of Victims	DEVELOPMENTAL PSYCHOLOGY																Guroglu, Berna/O-1639-2016	Guroglu, Berna/0000-0002-5418-8737; Crone, Eveline/0000-0002-7508-6078												0012-1649	1939-0599				DEC	2013	49	12					2236	2244		10.1037/a0032299							WOS:000327857200004	23544860					
J	Farrell, NR; Deacon, BJ; Kemp, JJ; Dixon, LJ; Sy, JT				Farrell, Nicholas R.; Deacon, Brett J.; Kemp, Joshua J.; Dixon, Laura J.; Sy, Jennifer T.			Do negative beliefs about exposure therapy cause its suboptimal delivery? An experimental investigation	JOURNAL OF ANXIETY DISORDERS																													0887-6185	1873-7897				DEC	2013	27	8			SI		763	771		10.1016/j.janxdis.2013.03.007							WOS:000328525800004	23602351					
J	Dara, C; Kirsch-Darrow, L; Ochfeld, E; Slenz, J; Agranovich, A; Vasconcellos-Faria, A; Ross, E; Hillis, AE; Kortte, KB				Dara, Chinar; Kirsch-Darrow, Lindsey; Ochfeld, E.; Slenz, Jamie; Agranovich, Anna; Vasconcellos-Faria, Andreia; Ross, Elliott; Hillis, Argye E.; Kortte, Kathleen B.			Impaired emotion processing from vocal and facial cues in frontotemporal dementia compared to right hemisphere stroke	NEUROCASE																													1355-4794	1465-3656				DEC 1	2013	19	6					521	529		10.1080/13554794.2012.701641							WOS:000326013100001	22827701					
J	Fresko, B; Reich, LR; Sjoo, TE; Lonroth, CS				Fresko, Barbara; Reich, Lena Rubinstein; Sjoo, Tina Eriksson; Lonroth, Carina Sild			Developing narratives as a pedagogical approach to fostering professional interpersonal competences	STUDIES IN EDUCATIONAL EVALUATION																													0191-491X					DEC	2013	39	4					232	239		10.1016/j.stueduc.2013.09.004							WOS:000209324000006						
J	Michel, C; Dricot, L; Lhommel, R; Grandin, C; Ivanoiu, A; Pillon, A; Samson, D				Michel, Caroline; Dricot, Laurence; Lhommel, Renaud; Grandin, Cecile; Ivanoiu, Adrian; Pillon, Agnesa; Samson, Dana			Extensive Left Temporal Pole Damage Does Not Impact on Theory of Mind Abilities	JOURNAL OF COGNITIVE NEUROSCIENCE																													0898-929X	1530-8898				DEC	2013	25	12					2025	2046		10.1162/jocn_a_00488							WOS:000326328100002	24047381					
J	Hample, D; Richards, AS; Skubisz, C				Hample, Dale; Richards, Adam S.; Skubisz, Christine			Blurting	COMMUNICATION MONOGRAPHS																	Skubisz, Christine/0000-0003-2396-7428												0363-7751	1479-5787				DEC 1	2013	80	4					503	532		10.1080/03637751.2013.830316							WOS:000326012600005						
J	Leaper, C; Brown, CS; Ayres, MM				Leaper, Campbell; Brown, Christia Spears; Ayres, Melanie M.			ADOLESCENT GIRLS' COGNITIVE APPRAISALS OF COPING RESPONSES TO SEXUAL HARASSMENT	PSYCHOLOGY IN THE SCHOOLS																													0033-3085	1520-6807				DEC	2013	50	10					969	986		10.1002/pits.21727							WOS:000326068800002						
J	Wang, Y; Neumann, DL; Shum, DHK; Liu, WH; Shi, HS; Yan, C; Lui, SSY; Zhang, Q; Li, Z; Cheung, EFC; Chan, RCK				Wang, Yi; Neumann, David L.; Shum, David H. K.; Liu, Wen-hua; Shi, Hai-song; Yan, Chao; Lui, Simon S. Y.; Zhang, Qi; Li, Zhi; Cheung, Eric F. C.; Chan, Raymond C. K.			Cognitive empathy partially mediates the association between negative schizotypy traits and social functioning	PSYCHIATRY RESEARCH																wang, yi/AAI-8689-2020; Chan, Raymond CK/B-6717-2009; Shum, David/A-3914-2008; Neumann, David/AAD-7018-2020	Shum, David/0000-0002-4810-9262; Neumann, David/0000-0001-5400-462X; wang, yi/0000-0001-6880-5831												0165-1781					NOV 30	2013	210	1					62	68		10.1016/j.psychres.2013.03.015							WOS:000326859400010	23582208					
J	Ondobaka, S; Newman-Norlund, RD; de Lange, FP; Bekkering, H				Ondobaka, Sasha; Newman-Norlund, Roger D.; de lange, Floris P.; Bekkering, Harold			Action Recognition Depends on Observer's Level of Action Control and Social Personality Traits	PLOS ONE																Bekkering, Harold/A-6357-2009; de Lange, Floris/D-2860-2009	de Lange, Floris/0000-0002-6730-1452												1932-6203					NOV 22	2013	8	11							e81392	10.1371/journal.pone.0081392							WOS:000327541700062	24303046					
J	Dodell-Feder, D; Lincoln, SH; Coulson, JP; Hooker, CI				Dodell-Feder, David; Lincoln, Sarah Hope; Coulson, Joseph P.; Hooker, Christine I.			Using Fiction to Assess Mental State Understanding: A New Task for Assessing Theory of Mind in Adults	PLOS ONE																													1932-6203					NOV 7	2013	8	11							e81279	10.1371/journal.pone.0081279							WOS:000327162900087	24244736					
J	Bartels, DM; Kvaran, T; Nichols, S				Bartels, Daniel M.; Kvaran, Trevor; Nichols, Shaun			Selfless giving	COGNITION																													0010-0277	1873-7838				NOV	2013	129	2					392	403		10.1016/j.cognition.2013.07.009							WOS:000327368500017	23973466					
J	Roy, C; Fiset, D; Taschereau-Dumouchel, V; Gosselin, F; Rainville, P				Roy, Cynthia; Fiset, Daniel; Taschereau-Dumouchel, Vincent; Gosselin, Frederic; Rainville, Pierre			A Refined Examination of the Facial Cues Contributing to Vicarious Effects on Self-Pain and Spinal Responses	JOURNAL OF PAIN																Rainville, Pierre/M-5480-2015; Fiset, Daniel/Y-7799-2019	Rainville, Pierre/0000-0001-9801-757X; 												1526-5900					NOV	2013	14	11					1475	1484		10.1016/j.jpain.2013.07.011							WOS:000327047900021	24094846					
J	Jerabeck, JM; Ferguson, CJ				Jerabeck, Jessica M.; Ferguson, Christopher J.			The influence of solitary and cooperative violent video game play on aggressive and prosocial behavior	COMPUTERS IN HUMAN BEHAVIOR																													0747-5632	1873-7692				NOV	2013	29	6					2573	2578		10.1016/j.chb.2013.06.034							WOS:000325234600053						
J	Tsiantou, D; Lazaridou, D; Coolidge, T; Arapostathis, KN; Kotsanos, N				Tsiantou, D.; Lazaridou, D.; Coolidge, T.; Arapostathis, K. N.; Kotsanos, N.			Psychometric properties of the Greek version of the Toronto Composite Empathy Scale in Greek dental students	EUROPEAN JOURNAL OF DENTAL EDUCATION																													1396-5883	1600-0579				NOV	2013	17	4					208	217		10.1111/eje.12037							WOS:000325632900003	24127761					
J	de Minzi, MCR				Richaud de Minzi, Maria Cristina			Children's Perception of Parental Empathy as a Precursor of Children's Empathy in Middle and Late Childhood	JOURNAL OF PSYCHOLOGY																Richaud, Maria C/E-1193-2011													0022-3980	1940-1019				NOV 1	2013	147	6					563	576		10.1080/00223980.2012.721811							WOS:000324614600004	24199512					
J	Webster, RJ; Saucier, DA				Webster, Russell J.; Saucier, Donald A.			Angels and Demons Are Among Us: Assessing Individual Differences in Belief in Pure Evil and Belief in Pure Good	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672	1552-7433				NOV	2013	39	11					1455	1470		10.1177/0146167213496282							WOS:000325658200006	23885037					
J	Schonert-Reichl, KA; Guhn, M; Gadermann, AM; Hymel, S; Sweiss, L; Hertzman, C				Schonert-Reichl, Kimberly A.; Guhn, Martin; Gadermann, Anne M.; Hymel, Shelley; Sweiss, Lina; Hertzman, Clyde			Development and Validation of the Middle Years Development Instrument (MDI): Assessing Children's Well-Being and Assets across Multiple Contexts	SOCIAL INDICATORS RESEARCH																	Guhn, Martin/0000-0003-1137-6719												0303-8300	1573-0921				NOV	2013	114	2					345	369		10.1007/s11205-012-0149-y							WOS:000325373100010	24109151					
J	Buckels, EE; Jones, DN; Paulhus, DL				Buckels, Erin E.; Jones, Daniel N.; Paulhus, Delroy L.			Behavioral Confirmation of Everyday Sadism	PSYCHOLOGICAL SCIENCE																Buckels, Erin/M-6497-2013; Buckels, Erin/F-3687-2017	Buckels, Erin/0000-0002-8782-3776												0956-7976	1467-9280				NOV	2013	24	11					2201	2209		10.1177/0956797613490749							WOS:000326671700008	24022650					
J	Kleih, SC; Kubler, A				Kleih, Sonja C.; Kuebler, Andrea			Empathy, motivation, and P300-BCI performance	FRONTIERS IN HUMAN NEUROSCIENCE																	Kubler, Andrea/0000-0003-4876-0415												1662-5161					OCT 17	2013	7								642	10.3389/fnhum.2013.00642							WOS:000325745900001	24146640					
J	Kanske, P; Schonfelder, S; Wessa, M				Kanske, Philipp; Schoenfelder, Sandra; Wessa, Michele			Emotional modulation of the attentional blink and the relation to interpersonal reactivity	FRONTIERS IN HUMAN NEUROSCIENCE																Wessa, Michele/F-7010-2014; Kanske, Philipp/A-9623-2012	Wessa, Michele/0000-0002-3216-7214; Kanske, Philipp/0000-0003-2027-8782												1662-5161					OCT 11	2013	7								641	10.3389/fnhum.2013.00641							WOS:000325526900001	24130525					
J	Nicholson, A; Whalen, JM; Pexman, PM				Nicholson, Andrew; Whalen, Juanita M.; Pexman, Penny M.			Children's processing of emotion in ironic language	FRONTIERS IN PSYCHOLOGY																	Pexman, Penny/0000-0001-7130-0973												1664-1078					OCT 8	2013	4								691	10.3389/fpsyg.2013.00691							WOS:000331587500001	24130537					
J	Tran, US; Laireiter, AR; Schmitt, DP; Neuner, C; Leibetseder, M; Szente-Voracek, SL; Voracek, M				Tran, Ulrich S.; Laireiter, Anton-Rupert; Schmitt, David P.; Neuner, Christine; Leibetseder, Max; Szente-Voracek, Sara Leyla; Voracek, Martin			FACTORIAL STRUCTURE AND CONVERGENT AND DISCRIMINANT VALIDITY OF THE E (EMPATHY) SCALE	PSYCHOLOGICAL REPORTS																Laireiter, Anton-Rupert/W-8085-2019; Voracek, Martin/S-5865-2016	Laireiter, Anton-Rupert/0000-0001-6038-6775; Voracek, Martin/0000-0001-6109-6155												0033-2941	1558-691X				OCT	2013	113	2					441	463		10.2466/03.02.PR0.113x20z9							WOS:000328699700007	24597440					
J	Kavussanu, M; Boardley, ID; Sagar, SS; Ring, C				Kavussanu, Maria; Boardley, Ian D.; Sagar, Sam S.; Ring, Christopher			Bracketed Morality Revisited: How Do Athletes Behave in Two Contexts?	JOURNAL OF SPORT & EXERCISE PSYCHOLOGY																Boardley, Ian D/G-5508-2010	Boardley, Ian D/0000-0001-5651-7816												0895-2779	1543-2904				OCT	2013	35	5					449	463		10.1123/jsep.35.5.449							WOS:000326855600001	24197713					
J	Hartwig, EA; Aust, S; Heuser, I				Haertwig, Elif Alkan; Aust, Sabine; Heuser, Isabella			HPA system activity in alexithymia: A cortisol awakening response study	PSYCHONEUROENDOCRINOLOGY																	Aust, Sabine/0000-0002-2638-161X												0306-4530					OCT	2013	38	10					2121	2126		10.1016/j.psyneuen.2013.03.023							WOS:000326213700019	23627992					
J	Gleichgerrcht, E; Torralva, T; Rattazzi, A; Marenco, V; Roca, M; Manes, F				Gleichgerrcht, Ezequiel; Torralva, Teresa; Rattazzi, Alexia; Marenco, Victoria; Roca, Maria; Manes, Facundo			Selective impairment of cognitive empathy for moral judgment in adults with high functioning autism	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																	Gleichgerrcht, Ezequiel/0000-0002-4212-4146												1749-5016	1749-5024				OCT	2013	8	7					780	788		10.1093/scan/nss067							WOS:000325778300007	22689217					
J	Gaebler, M; Daniels, JK; Lamke, JP; Fydrich, T; Walter, H				Gaebler, Michael; Daniels, Judith K.; Lamke, Jan-Peter; Fydrich, Thomas; Walter, Henrik			Heart rate variability and its neural correlates during emotional face processing in social anxiety disorder	BIOLOGICAL PSYCHOLOGY																Walter, Henrik/O-2612-2013	Gaebler, Michael/0000-0002-4442-5778; Walter, Henrik/0000-0002-9403-6121; Daniels, Judith/0000-0001-6304-2310												0301-0511	1873-6246				OCT	2013	94	2					319	330		10.1016/j.biopsycho.2013.06.009							WOS:000325462900011	23831279					
J	de Boer, M; Toni, I; Willems, RM				de Boer, Miriam; Toni, Ivan; Willems, Roel M.			What drives successful verbal communication?	FRONTIERS IN HUMAN NEUROSCIENCE																Toni, Ivan/D-1980-2009	Toni, Ivan/0000-0003-0936-3601; Willems, Roel/0000-0002-4963-5387												1662-5161					OCT 1	2013	7								622	10.3389/fnhum.2013.00622							WOS:000325069100001	24101898					
J	Johnson, DR; Jasper, DM; Griffin, S; Huffman, BL				Johnson, Dan R.; Jasper, Daniel M.; Griffin, Sallie; Huffman, Brandie L.			READING NARRATIVE FICTION REDUCES ARAB-MUSLIM PREJUDICE AND OFFERS A SAFE HAVEN FROM INTERGROUP ANXIETY	SOCIAL COGNITION																													0278-016X					OCT	2013	31	5					578	598		10.1521/soco.2013.31.5.578							WOS:000325303100004						
J	Wojakiewicz, A; Januel, D; Braha, S; Prkachin, K; Danziger, N; Bouhassira, D				Wojakiewicz, A.; Januel, D.; Braha, S.; Prkachin, K.; Danziger, N.; Bouhassira, D.			Alteration of pain recognition in schizophrenia	EUROPEAN JOURNAL OF PAIN																Bouhassira, Didier/Y-8403-2018	Bouhassira, Didier/0000-0001-6446-8719												1090-3801					OCT	2013	17	9					1385	1392		10.1002/j.1532-2149.2013.00310.x							WOS:000323930700015	23529960					
